Luka Doncic,1.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,19.000000,21.000000,23.000000,24.000000,25.000000,27.000000,28.000000,31.000000,34.000000,35.000000,36.000000,38.000000,39.000000,40.000000,42.000000,43.000000,44.000000,45.000000,46.000000,49.000000,50.000000,
 ,0.350000,1.066667,1.066667,2.316667,2.433333,3.983333,4.783333,5.083333,5.250000,7.466667,8.333333,9.583333,9.800000,17.333333,17.783333,18.183333,18.200000,20.533333,20.983333,24.216667,24.900000,25.383333,25.383333,26.400000,26.850000,28.116667,30.366667,32.983333,33.366667,42.466667,42.983333,43.816667,44.250000,44.933333,45.616667,46.133333,47.706667,
DeMar DeRozan,1.000000,2.000000,4.000000,5.000000,6.000000,7.000000,8.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,20.000000,21.000000,23.000000,24.000000,26.000000,27.000000,29.000000,30.000000,32.000000,33.000000,35.000000,36.000000,37.000000,38.000000,39.000000,40.000000,41.000000,43.000000,44.000000,
 ,0.850000,0.850000,1.633333,5.883333,6.583333,7.016667,8.000000,19.550000,19.550000,20.000000,20.200000,20.716667,20.716667,22.133333,22.233333,22.233333,22.566667,23.250000,23.370000,23.773333,24.683333,25.650000,26.200000,27.983333,30.633333,31.100000,31.533333,31.816667,31.816667,41.733333,41.950000,42.666667,43.983333,46.433333,47.445000,
Kristaps Porzingis,2.000000,3.000000,5.000000,6.000000,7.000000,8.000000,11.000000,12.000000,14.000000,15.000000,18.000000,19.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,37.000000,38.000000,41.000000,
 ,1.383333,1.983333,2.433333,3.200000,3.733333,6.766667,7.466667,8.216667,8.333333,8.583333,8.716667,9.050000,9.300000,27.166667,27.400000,27.650000,28.366667,29.416667,29.850000,30.450000,30.450000,30.850000,30.850000,31.183333,40.250000,40.516667,44.250000,44.250000,44.933333,
Delon Wright,1.000000,4.000000,5.000000,6.000000,
 ,8.716667,9.800000,19.133333,23.993333,
Dejounte Murray,1.000000,2.000000,4.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,
 ,3.016667,3.366667,15.633333,16.183333,18.916667,25.216667,25.933333,28.733333,29.033333,29.133333,39.150000,39.350000,40.633333,41.316667,41.316667,
Rudy Gay,1.000000,2.000000,3.000000,5.000000,6.000000,7.000000,8.000000,9.000000,11.000000,
 ,30.133333,31.366667,31.750000,36.716667,37.216667,37.716667,38.166667,40.283333,47.148333,
Derrick White,2.000000,3.000000,4.000000,6.000000,7.000000,9.000000,10.000000,11.000000,12.000000,13.000000,15.000000,16.000000,17.000000,18.000000,
 ,7.750000,10.250000,10.766667,13.583333,14.483333,20.200000,22.483333,32.233333,32.316667,33.800000,35.921667,37.416667,46.433333,47.731667,
Seth Curry,1.000000,4.000000,5.000000,6.000000,7.000000,8.000000,11.000000,12.000000,
 ,1.383333,3.983333,4.166667,9.300000,21.400000,39.433333,45.616667,47.706667,
Jakob Poeltl,1.000000,2.000000,3.000000,5.000000,6.000000,8.000000,9.000000,10.000000,
 ,7.750000,10.200000,11.243333,12.616667,13.500000,14.983333,15.483333,16.500000,
Trey Lyles,1.000000,2.000000,3.000000,4.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,16.000000,
 ,3.650000,6.250000,6.500000,18.383333,18.450000,19.533333,19.550000,21.566667,21.800000,23.026667,24.600000,27.400000,41.733333,
Michael Kidd-Gilchrist,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,
 ,12.316667,13.333333,34.016667,34.133333,35.381667,36.366667,
Dorian Finney-Smith,1.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,11.000000,13.000000,15.000000,16.000000,19.000000,
 ,3.500000,4.783333,5.616667,5.616667,10.050000,16.933333,16.950000,19.133333,24.216667,24.900000,33.633333,42.466667,
Bryn Forbes,3.000000,6.000000,8.000000,10.000000,
 ,2.700000,7.016667,26.666667,28.733333,
Maxi Kleber,2.000000,3.000000,4.000000,7.000000,8.000000,10.000000,11.000000,12.000000,13.000000,14.000000,
 ,11.960000,11.960000,14.750000,15.916667,21.850000,34.133333,34.500000,35.018333,37.483333,39.700000,
Marco Belinelli,3.000000,4.000000,5.000000,6.000000,9.000000,12.000000,13.000000,14.000000,15.000000,16.000000,18.000000,19.000000,22.000000,23.000000,
 ,11.750000,13.850000,14.333333,22.866667,23.773333,32.316667,33.400000,34.750000,35.540000,38.000000,38.166667,47.000000,47.445000,47.908333,
Patty Mills,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,10.000000,13.000000,
 ,5.883333,11.500000,12.616667,13.116667,14.983333,36.566667,37.716667,42.666667,
