Nikola Vucevic,2.000000,3.000000,4.000000,6.000000,8.000000,9.000000,10.000000,12.000000,13.000000,15.000000,16.000000,18.000000,19.000000,20.000000,21.000000,23.000000,24.000000,25.000000,27.000000,29.000000,30.000000,32.000000,33.000000,34.000000,35.000000,36.000000,38.000000,40.000000,41.000000,42.000000,
 ,0.200000,0.450000,1.966667,3.750000,6.100000,6.600000,8.300000,8.733333,15.950000,16.383333,16.983333,17.150000,18.283333,19.150000,19.500000,20.616667,20.966667,21.733333,23.695000,26.483333,27.916667,30.883333,31.616667,31.733333,31.733333,33.600000,43.233333,45.433333,45.866667,47.011667,
D'Angelo Russell,2.000000,3.000000,6.000000,8.000000,9.000000,11.000000,14.000000,15.000000,16.000000,17.000000,20.000000,23.000000,25.000000,26.000000,28.000000,29.000000,32.000000,34.000000,35.000000,36.000000,37.000000,38.000000,
 ,1.116667,5.333333,5.900000,6.266667,6.983333,7.183333,7.600000,9.383333,10.100000,11.275000,19.883333,21.316667,24.583333,25.550000,26.250000,26.783333,30.616667,31.083333,32.366667,40.883333,44.300000,44.766667,
Aaron Gordon,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,9.000000,10.000000,11.000000,12.000000,13.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,23.000000,25.000000,26.000000,27.000000,28.000000,29.000000,31.000000,32.000000,33.000000,34.000000,35.000000,36.000000,37.000000,38.000000,40.000000,
 ,0.200000,0.566667,0.900000,1.600000,1.683333,4.833333,5.533333,6.600000,7.983333,8.583333,8.733333,9.016667,9.166667,9.166667,17.383333,22.400000,22.400000,22.583333,24.883333,27.916667,28.783333,29.916667,31.366667,32.166667,33.133333,36.833333,38.983333,39.250000,39.600000,40.683333,42.316667,46.600000,46.783333,
Evan Fournier,2.000000,4.000000,6.000000,8.000000,9.000000,12.000000,13.000000,14.000000,15.000000,
 ,2.450000,3.083333,19.150000,24.400000,26.483333,28.783333,29.100000,30.883333,44.133333,
Terrence Ross,3.000000,4.000000,5.000000,8.000000,10.000000,11.000000,14.000000,17.000000,19.000000,21.000000,24.000000,27.000000,29.000000,31.000000,32.000000,33.000000,34.000000,37.000000,39.000000,40.000000,41.000000,
 ,7.983333,8.366667,10.966667,15.233333,15.800000,16.633333,18.383333,32.166667,36.233333,36.833333,37.600000,38.450000,39.600000,40.683333,43.183333,43.233333,43.600000,43.700000,44.133333,44.916667,47.555000,
Jarrett Culver,1.000000,2.000000,5.000000,7.000000,8.000000,
 ,9.650000,9.750000,10.216667,14.616667,37.900000,
James Johnson,2.000000,3.000000,4.000000,6.000000,8.000000,10.000000,12.000000,14.000000,15.000000,17.000000,18.000000,20.000000,21.000000,22.000000,23.000000,24.000000,
 ,9.750000,10.216667,11.520000,12.200000,14.100000,15.016667,15.416667,22.150000,22.750000,23.975000,31.900000,32.366667,33.816667,42.616667,46.200000,47.363333,
Malik Beasley,2.000000,3.000000,5.000000,7.000000,8.000000,10.000000,13.000000,14.000000,17.000000,18.000000,21.000000,22.000000,
 ,3.533333,13.000000,17.800000,25.833333,27.083333,27.666667,36.533333,38.200000,40.433333,41.183333,41.766667,42.983333,
Josh Okogie,3.000000,4.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,21.000000,22.000000,23.000000,
 ,2.683333,3.983333,6.800000,17.666667,17.800000,18.050000,20.283333,20.333333,20.333333,20.416667,21.100000,23.288333,29.416667,29.416667,29.416667,29.833333,45.083333,45.083333,
Jake Layman,2.000000,5.000000,6.000000,7.000000,9.000000,
 ,9.383333,31.900000,37.033333,37.033333,38.200000,
Mo Bamba,1.000000,3.000000,4.000000,5.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,14.000000,15.000000,
 ,10.483333,10.500000,10.833333,12.816667,14.866667,14.866667,34.700000,35.000000,35.395000,35.423333,35.423333,35.608333,
